Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
joist-protection-tape,Joist Protection Tape – OptiSeal,"<p>Joist protection tape is an essential adhesive solution designed to boost the life of your deck. Joist tape is very effective to directly use on top of joists, beams, and ledger boards. It creates a moisture barrier for complete protection that prevents wood rot, corrosion, and splitting. It is typically made from durable butyl or rubber materials. It easily sticks to multiple surfaces, from wood, plastic to metal surfaces, sealing out water and protecting fasteners from corrosion. Easy to apply, even around curves and edges. Premium quality tapes help with the structural integrity of your outdoor space, being waterproof and weather resistant. Get your specific quantity of premium-quality joist tape today. Order now!</p><h3>Applications Idea</h3><p>Reliable decking tape Protects your investment. Have a stronger, longer-lasting deck with minimal maintenance in areas like new deck constructions, deck renovation and maintenance projects. It is also handy to repair pergolas, stairs, and outdoor framing structures.</p><h3>Specifications To Note</h3><ul><li>Width: commonly 50mm to 100mm</li><li>Length: Standard roll of 20m.</li><li>Colour: Black</li></ul><img src=""/img/products/876da4f11988.jpg"" alt="""">",OptiSeal,,Specialty Tape,"Specialty Tape, Building & Construction, bestseller",TRUE,Size,50mm x 25m,Colour,Black,,,OptiSeal-JPT-50B,0,shopify,100,deny,manual,31.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/joist-protection-tape-optiseal.jpg,1,Joist Protection Tape – OptiSeal,FALSE,Joist Protection Tape – OptiSeal,"Joist protection tape is an essential adhesive solution designed to boost the life of your deck. Joist tape is very effective to directly use on top of joists, beams, and ledger boards. It creates a moisture barrier for complete protection that prevents wood rot, corrosion, and splitting. It is typically made from dura",active
joist-protection-tape,,,,,,,,Size,100mm x 25m,Colour,Black,,,OptiSeal-JPT-100B,0,shopify,100,deny,manual,50.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/joist-protection-tape-decking-tape.jpg,2,Joist Protection Tape – OptiSeal,,,,
velcro-hook-loop-sticky-dots,Velcro® Sticky Dots Hook & Loop 900/1200 Pcs,"<p>Note: Hook coins and Loop coins are sold separately, so be sure to pair them for a complete fastening solution!</p><p>Our Velcro® brand adhesive hook and loop coins provide a fast, tidy, and dependable fastening solution for everything from home projects to industrial applications. Whether you’re into crafts, setting up displays, managing cables, or lightweight mounting, just peel, stick, and press for a secure hold.</p><p>Key Features &amp; Benefits:</p><ul><li>Premium Velcro® Brand Quality: Enjoy a strong, durable adhesive backing that sticks to most clean, smooth surfaces.</li><li>Fast &amp; Easy to Use: Simply peel and stick—no tools or messy glues needed!</li><li>Reusable &amp; Adjustable: The hook and loop design makes it easy to remove and reposition without damaging the surface.</li><li>Available in Two Sizes &amp; Colours: Choose between 16mm or 22mm diameter in timeless black or white to suit your needs.</li><li>Versatile Applications: Perfect for crafts, decorations, displays, office setups, signage, school projects, and so much more.</li></ul>",Velcro,,Hook and Loop Dots,"Hook and Loop Dots, Hook & Loop Tape",TRUE,Size,16mm x 1200 Hook Dots,Colour,Black,,,Velcoin-H16RADB,0,shopify,100,deny,manual,115.99,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/08/undefined-3.jpg,1,Velcro® Sticky Dots Hook & Loop 900/1200 Pcs,FALSE,Velcro® Sticky Dots Hook & Loop 900/1200 Pcs,"Note: Hook coins and Loop coins are sold separately, so be sure to pair them for a complete fastening solution!",active
velcro-hook-loop-sticky-dots,,,,,,,,Size,16mm x 1200 Loop Dots,Colour,Black,,,Velcoin-L16RADB,0,shopify,100,deny,manual,115.99,,TRUE,TRUE,,,,,,,,
velcro-hook-loop-sticky-dots,,,,,,,,Size,22mm x 900 Hook Dots,Colour,Black,,,Velcoin-H22RADB,0,shopify,100,deny,manual,139.50,,TRUE,TRUE,,,,,,,,
velcro-hook-loop-sticky-dots,,,,,,,,Size,22mm x 900 Loop Dots,Colour,Black,,,Velcoin-L22RADB,0,shopify,100,deny,manual,139.50,,TRUE,TRUE,,,,,,,,
velcro-hook-loop-sticky-dots,,,,,,,,Size,16mm x 1200 Hook Dots,Colour,White,,,Velcoin-H16RADW,0,shopify,100,deny,manual,115.99,,TRUE,TRUE,,,,,,,,
velcro-hook-loop-sticky-dots,,,,,,,,Size,16mm x 1200 Loop Dots,Colour,White,,,Velcoin-L16RADW,0,shopify,100,deny,manual,115.99,,TRUE,TRUE,,,,,,,,
velcro-hook-loop-sticky-dots,,,,,,,,Size,22mm x 900 Hook Dots,Colour,White,,,Velcoin-H22RADW,0,shopify,100,deny,manual,139.50,,TRUE,TRUE,,,,,,,,
velcro-hook-loop-sticky-dots,,,,,,,,Size,22mm x 900 Loop Dots,Colour,White,,,Velcoin-L22RADW,0,shopify,100,deny,manual,139.50,,TRUE,TRUE,,,,,,,,
blue-electrical-tape,Blue PVC Electrical Tape – Pack of 10,"<ul><li>Safe to use as Flame retardant</li><li>Moisture and Abrasion Resistant</li><li>Durable and Flexible for Outdoor</li><li>Meet Australia safety standards</li></ul><p>My Tape Store presents premium quality blue PVC electrical tape for multiple applications. Buy this durable, reliable, and flexible adhesive tape for electrical repairs and insulation purposes now.</p><img src=""/img/products/1c7b2253a8cd.jpg"" alt=""Blue Electrical Insulation Tape Applications""><p>It is strong and offers excellent resistance to moisture, abrasion, chemical and UV exposure as it is made with PVC. Suitable for outdoor applications in construction, electrical, automotive and HVAC industries. Our blue insulation tapes meet Australian safety and quality standards, including AS/NZS 3808, and promise safety and reliability in electrical applications. It is flame-retardant, hence suitable for bundling and insulating wires along with colour coding. With qualities like easy to apply and without residue removal, blue electrical tape promises performance.</p>",Husky Tape,,PVC Electrical Insulation Tape,"PVC Electrical Insulation Tape, Airconditioning Refrigeration Tapes, Electronics & Electrical, HVAC & Plumbing, Pool & Spa, Telecommunication",TRUE,Size,18mm x 20m,Colour,Blue,,,H-440BL,0,shopify,100,deny,manual,18.31,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/2.jpg,1,Blue PVC Electrical Tape – Pack of 10,FALSE,Blue PVC Electrical Tape – Pack of 10,"My Tape Store presents premium quality blue PVC electrical tape for multiple applications. Buy this durable, reliable, and flexible adhesive tape for electrical repairs and insulation purposes now.",active
white-electrical-tape,While PVC Electrical Tape – Pack of 10,"<p>Buy an excellent range of insulation tape, White PVC Electrical Tape, at My Tape Store. It promises performance as a premium quality adhesive solution. Perfect for insulation, bundling, and protecting electrical components. Made with PVC, it is durable and flexible. It is also resistant to moisture, abrasion, and UV exposure. We have designed it to be flame retardant and electrically insulating. Hence, it is safe for professional use in electrical wiring, cable bundling, and automotive uses.</p><p>It is easy to tear for quick application, and remove without residue. Our white insulation tape offers compliance with Australian safety standards AS/NZS 3808. It is perfect for buying for electricians, tradespeople, and DIY enthusiasts. Buy now at My Tape Store.</p><ul><li>Durable With PVC</li><li>Flame Retardant</li><li>Easy-To-Tear and Apply</li><li>Meet Australian safety standards</li></ul><img src=""/img/products/c023b3289ae5.jpg"" alt=""White Electrical Insulation Tape Applications"">",Husky Tape,,PVC Electrical Insulation Tape,"PVC Electrical Insulation Tape, Airconditioning Refrigeration Tapes, Electronics & Electrical, HVAC & Plumbing, Pool & Spa, Telecommunication",TRUE,Size,18mm x 20m,Colour,White,,,H-440WH,0,shopify,100,deny,manual,18.31,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/5.jpg,1,While PVC Electrical Tape – Pack of 10,FALSE,While PVC Electrical Tape – Pack of 10,"Buy an excellent range of insulation tape, White PVC Electrical Tape, at My Tape Store. It promises performance as a premium quality adhesive solution. Perfect for insulation, bundling, and protecting electrical components. Made with PVC, it is durable and flexible. It is also resistant to moisture, abrasion, and UV ex",active
black-electrical-tape,Black PVC Electrical Tape – Pack of 10,"<p>My Tape Store brings a reliable, flexible, and durable range of black PVC electrical tape, a must-have for professionals, electricians and DIYers. We have designed it with PVC to promise strong adhesion and flexibility. It is resistant to moisture, UV exposure, and abrasion.</p><h3>Safety:</h3><p>Meeting Australian safety standards AS/NZS 3808, our black insulation tape is safe for cable bundling, colour coding, and securing electrical connections. Our black insulation tape and other colours are safe to use in construction, manufacturing, automotive, and telecommunication industries.</p><h3>Quality:</h3><p>It is flame-retardant and weather-resistant. Hence, it promises long-lasting performance. Easy to apply and remove without residue. Order in bulk for competitive pricing at My Tape Store.</p><ul><li>Flame retardant</li><li>Suitable for outdoors</li><li>Secure electrical connections</li><li>Easy to tear and apply</li><li>Affordable with bulk order</li><li>Meet safety standards</li></ul><img src=""/img/products/2ead74f96dda.jpg"" alt=""Electrical insulation tape applications"">",Husky Tape,,PVC Electrical Insulation Tape,"PVC Electrical Insulation Tape, Airconditioning Refrigeration Tapes, Electronics & Electrical, HVAC & Plumbing, Pool & Spa, Telecommunication",TRUE,Size,18mm x 20m,Colour,Black,,,H-440BK,0,shopify,100,deny,manual,18.31,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/3.jpg,1,Black PVC Electrical Tape – Pack of 10,FALSE,Black PVC Electrical Tape – Pack of 10,"My Tape Store brings a reliable, flexible, and durable range of black PVC electrical tape, a must-have for professionals, electricians and DIYers. We have designed it with PVC to promise strong adhesion and flexibility. It is resistant to moisture, UV exposure, and abrasion.",active
red-electrical-tape,Red PVC Electrical Tape – Pack of 10,"<p>At My Tape Store, we bring a range of insulation tapes, including Red PVC Electrical Tape. It is reliable and durable for insulating, bundling, and colour-coding wires. Designed with PVC, red insulation tape gives strong adhesion and flexibility. It comes with resistance to moisture, abrasion, and extreme weather conditions. Red electrical tape promises easy identification in bright colour. With safe and efficient wiring solutions, it is a must-buy for professionals and DIYers,</p><h3>Applications &amp; Industries</h3><p>Perfect in electrical work like insulating and securing wiring connections, bundling and marking wires in vehicles. Help in the construction industry by organizing and protecting electrical components. Sealing and insulating ductwork helps the HVAC industry.</p><h3>Why Choose it?</h3><ul><li>Strong with long-lasting adhesion.</li><li>Flame-retardant and weather-resistant. Suitable for outdoors.</li><li>Meets Australian safety standards, IEC, and UL insulation standards</li></ul><img src=""/img/products/a118e4833af3.jpg"" alt=""Red Electrical Insulation Tape Applications"">",Husky Tape,,PVC Electrical Insulation Tape,"PVC Electrical Insulation Tape, Airconditioning Refrigeration Tapes, Electronics & Electrical, HVAC & Plumbing, Pool & Spa, Telecommunication",TRUE,Size,18mm x 20m,Colour,Red,,,H-440RD,0,shopify,100,deny,manual,18.31,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/6.jpg,1,Red PVC Electrical Tape – Pack of 10,FALSE,Red PVC Electrical Tape – Pack of 10,"At My Tape Store, we bring a range of insulation tapes, including Red PVC Electrical Tape. It is reliable and durable for insulating, bundling, and colour-coding wires. Designed with PVC, red insulation tape gives strong adhesion and flexibility. It comes with resistance to moisture, abrasion, and extreme weather condi",active
yellow-insulation-tape,Yellow PVC Electrical Tape – Pack of 10,"<p>My Tape Store is the leading supplier of yellow PVC electrical tape. Our tape promises performance as designed with premium-grade PVC. It is suitable for various industries. Utilise its bright yellow colour for easy identification and efficiency in multiple applications. Buy yellow electrical tape today in bulk at the best price.</p><h3>Application &amp; Industries</h3><ul><li>Electrical- Insulating and marking wires</li><li>Automotive – Bundling and organising vehicle wiring</li><li>Construction – Colour-coding electrical components</li><li>HVAC- Sealing and insulating ductwork</li></ul><h3>Benefits</h3><ul><li>Strong adhesion with PVC, to secure bonds with flexibility.</li><li>Weather resistance, suitable for outdoor applications.</li><li>Flame retardant, perfect to use in heat-sensitive areas.</li><li>Easy to tear, quick to apply and remove without residue.</li></ul><img src=""/img/products/2e31a0c287f6.jpg"" alt=""Yellow Electrical Insulation Tape Applications""><p>Our tapes conform to Australian safety standards, IEC, and UL insulation standards. At My Tape Store, order for premium quality yellow electrical tapes at an affordable price.</p>",Husky Tape,,PVC Electrical Insulation Tape,"PVC Electrical Insulation Tape, Airconditioning Refrigeration Tapes, Electronics & Electrical, HVAC & Plumbing, Pool & Spa, Telecommunication",TRUE,Size,18mm x 20m,Colour,Yellow,,,H-440YO,0,shopify,100,deny,manual,18.31,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/4.jpg,1,Yellow PVC Electrical Tape – Pack of 10,FALSE,Yellow PVC Electrical Tape – Pack of 10,My Tape Store is the leading supplier of yellow PVC electrical tape. Our tape promises performance as designed with premium-grade PVC. It is suitable for various industries. Utilise its bright yellow colour for easy identification and efficiency in multiple applications. Buy yellow electrical tape today in bulk at the ,active
green-insulation-tape,Green PVC Electrical Tape – Pack of 10,"<p>The premium green PVC electrical tape range at My Tape Store is a must-have for professionals, mechanics, and DIY enthusiasts. We have made it with PVC to ensure durability and flexibility in application. Buy the bright colour adhesive solution, green electrical tape now to secure bonds in multiple areas.</p><h3>Features</h3><ul><li>Premium grade PVC for reliability and flexibility</li><li>Meet Australian Safety Stand, IEC, and UL</li><li>Easy to tear to apply and remove with ease</li><li>Bright green colour for easy identification.</li></ul><h3>Application Areas</h3><ul><li>Electrical work for insulation.</li><li>Securing and organising in the automotive industry.</li><li>Colour coding and protecting in the construction industry.</li><li>Sealing and insulating in the HVAC industry.</li></ul><h3>Benefits</h3><ul><li>Strong and long-lasting adhesion</li><li>Weather, UV, and moisture resistant</li><li>Flame retardant for additional safety</li><li>Flexible and stretchable for perfect fit.</li><li>Easy removal without residue behind</li></ul><img src=""/img/products/6fd299086808.jpg"" alt=""Green Electical Insulation Tapes Applications""><p>Order the bulk quantity for trusted quality at My Tape Store now!</p>",Husky Tape,,PVC Electrical Insulation Tape,"PVC Electrical Insulation Tape, Airconditioning Refrigeration Tapes, Electronics & Electrical, HVAC & Plumbing, Pool & Spa, Telecommunication",TRUE,Size,18mm x 20m,Colour,Green,,,H-440GN,0,shopify,100,deny,manual,18.31,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/03/1.jpg,1,Green PVC Electrical Tape – Pack of 10,FALSE,Green PVC Electrical Tape – Pack of 10,"The premium green PVC electrical tape range at My Tape Store is a must-have for professionals, mechanics, and DIY enthusiasts. We have made it with PVC to ensure durability and flexibility in application. Buy the bright colour adhesive solution, green electrical tape now to secure bonds in multiple areas.",active
pvc-duct-tape-silver,PVC Duct Tape Silver 48mm x 30m,"<p>PVC Silver duct tape is a strong, waterproof, and flexible tape. Designed to meet various demands of sealing, bundling, and general repairs. Multipurpose with durable PVC backing and high-tack adhesive. Promise excellent adhesion results on surfaces like plastic, metal, and wood. Handy and trusted for both indoor and outdoor applications. The bright silver colour promises a neat, professional look with a smooth finish. Ideal for home, industrial, and commercial use.</p><h3>Key features</h3><p>Strong adhesion, tear resistance, strong backing, easy application, waterproof and weather-resistant. Withstands varying temperatures and ensures a secure bond on different surfaces.</p><h3>Applications</h3><p>Commonly useful in HVAC duct sealing, cable bundling, and moisture-resistant packaging. Reliable for temporary fixes. Suitable for automotive repairs, electrical insulation, and securing items in construction projects.</p><h3>Specifications</h3><ul><li>With strong and pressure sensitive adhesive in PVC backing and silver colour, silver duct tape is available in</li><li>• Width: 48mm</li><li>• Length: 30m</li></ul><p>Colour: Silver</p><img src=""/img/products/2644193259ce.jpg"" alt="""">",Husky Tape,,Duct Tape,"Duct Tape, Airconditioning Refrigeration Tapes, Flooring",TRUE,Size,48mm x 30m,Colour,Grey,,,H-44148SL,0,shopify,100,deny,manual,4.90,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/04/duct-tape-silver.png,1,PVC Duct Tape Silver 48mm x 30m,FALSE,PVC Duct Tape Silver 48mm x 30m,"PVC Silver duct tape is a strong, waterproof, and flexible tape. Designed to meet various demands of sealing, bundling, and general repairs. Multipurpose with durable PVC backing and high-tack adhesive. Promise excellent adhesion results on surfaces like plastic, metal, and wood. Handy and trusted for both indoor and o",active
